src,dst
esquina_9857,esquina_8334
esquina_4041,esquina_8302
esquina_1028,esquina_6306
esquina_8568,esquina_7906
esquina_5008,esquina_5977
esquina_6487,esquina_2189
esquina_5849,esquina_1211
esquina_6643,esquina_9957
esquina_9142,esquina_8144
esquina_5235,esquina_7219
esquina_5869,esquina_2762
esquina_985,esquina_8088
esquina_3348,esquina_4481
esquina_4136,esquina_5320
esquina_7184,esquina_1684
esquina_7734,esquina_8973
esquina_3483,esquina_9157
esquina_7213,esquina_1193
esquina_5625,esquina_7686
esquina_3068,esquina_5017
esquina_5067,esquina_3345
esquina_9121,esquina_8938
esquina_6363,esquina_6794
esquina_5881,esquina_2165
esquina_6009,esquina_9808
esquina_9948,esquina_587
esquina_5613,esquina_8860
esquina_2433,esquina_5432
esquina_2503,esquina_2081
esquina_8513,esquina_641
esquina_5403,esquina_8582
esquina_287,esquina_1118
esquina_5899,esquina_6599
esquina_7542,esquina_3625
esquina_3802,esquina_7637
esquina_6684,esquina_4102
esquina_4628,esquina_7380
esquina_5593,esquina_8641
esquina_5798,esquina_3442
esquina_1191,esquina_9493
esquina_6946,esquina_6086
esquina_4644,esquina_9511
esquina_2543,esquina_5837
esquina_7142,esquina_4040
esquina_9725,esquina_5232
esquina_9051,esquina_8621
esquina_872,esquina_4409
esquina_727,esquina_3888
esquina_6627,esquina_6897
esquina_5234,esquina_7420
esquina_7276,esquina_7788
esquina_4656,esquina_1252
esquina_748,esquina_1858
esquina_3829,esquina_9783
esquina_2557,esquina_5526
esquina_9503,esquina_8256
esquina_3890,esquina_9000
esquina_5050,esquina_8496
esquina_4548,esquina_6499
esquina_1685,esquina_5789
esquina_1327,esquina_1245
esquina_7133,esquina_7016
esquina_2584,esquina_4160
esquina_4003,esquina_8558
esquina_4850,esquina_141
esquina_3823,esquina_7742
esquina_2217,esquina_7641
esquina_4399,esquina_5792
esquina_6777,esquina_8626
esquina_582,esquina_970
esquina_5041,esquina_6328
esquina_4687,esquina_8317
esquina_2500,esquina_6778
esquina_3878,esquina_8058
esquina_7056,esquina_6470
esquina_621,esquina_8575
esquina_9046,esquina_158
esquina_5593,esquina_1437
esquina_204,esquina_9276
esquina_2782,esquina_3532
esquina_3893,esquina_1916
esquina_9830,esquina_5309
esquina_3324,esquina_5693
esquina_4821,esquina_9886
esquina_5768,esquina_5011
esquina_1197,esquina_893
esquina_262,esquina_6699
esquina_9537,esquina_5890
esquina_6438,esquina_8091
esquina_3994,esquina_1592
esquina_8041,esquina_5328
esquina_1700,esquina_5971
esquina_2443,esquina_8443
esquina_23,esquina_2525
esquina_330,esquina_9633
esquina_9000,esquina_4115
esquina_3527,esquina_1399
esquina_1912,esquina_8930
esquina_2220,esquina_2196
esquina_6248,esquina_6688
esquina_6203,esquina_5733
esquina_6419,esquina_1363
esquina_9382,esquina_2314
esquina_7986,esquina_8115
esquina_4639,esquina_5769
esquina_6425,esquina_8084
esquina_5218,esquina_4600
esquina_6515,esquina_8166
esquina_4740,esquina_9604
esquina_9925,esquina_7517
esquina_7530,esquina_9433
esquina_7056,esquina_5402
esquina_359,esquina_500
esquina_8097,esquina_5776
esquina_9966,esquina_7000
esquina_6233,esquina_4445
esquina_7460,esquina_9825
esquina_7592,esquina_1829
esquina_5674,esquina_7630
esquina_5746,esquina_1795
esquina_859,esquina_4106
esquina_1121,esquina_3401
esquina_5173,esquina_3133
esquina_2181,esquina_7406
esquina_4211,esquina_5096
esquina_6233,esquina_9538
esquina_5606,esquina_6842
esquina_9740,esquina_6492
esquina_3701,esquina_4955
esquina_6937,esquina_2838
esquina_2342,esquina_1345
esquina_9285,esquina_9179
esquina_1284,esquina_6332
esquina_2181,esquina_5914
esquina_6431,esquina_2351
esquina_4442,esquina_8034
esquina_7998,esquina_640
esquina_2205,esquina_4644
esquina_3055,esquina_5545
esquina_6881,esquina_1218
esquina_9515,esquina_8316
esquina_1492,esquina_1171
esquina_7768,esquina_7936
esquina_4297,esquina_8477
esquina_847,esquina_198
esquina_4079,esquina_1965
esquina_2752,esquina_5814
esquina_9801,esquina_5494
esquina_1521,esquina_7913
esquina_27,esquina_9255
esquina_3452,esquina_2611
esquina_6558,esquina_9834
esquina_481,esquina_9172
esquina_603,esquina_8295
esquina_7885,esquina_7487
esquina_7090,esquina_4808
esquina_1656,esquina_1672
esquina_1093,esquina_2050
esquina_9203,esquina_3870
esquina_6013,esquina_827
esquina_6008,esquina_5599
esquina_2226,esquina_5750
esquina_8897,esquina_625
esquina_3682,esquina_5076
esquina_9000,esquina_5294
esquina_8471,esquina_6183
esquina_2258,esquina_3950
esquina_3693,esquina_8329
esquina_8187,esquina_908
esquina_7587,esquina_3626
esquina_7994,esquina_645
esquina_718,esquina_5816
esquina_6727,esquina_9227
esquina_9861,esquina_1049
esquina_4897,esquina_6251
esquina_6376,esquina_7480
esquina_2701,esquina_8475
esquina_994,esquina_1727
esquina_799,esquina_5021
esquina_2740,esquina_9810
esquina_1531,esquina_8308
esquina_8571,esquina_9047
esquina_6506,esquina_5827
esquina_5791,esquina_1916
esquina_1548,esquina_7271
esquina_2504,esquina_1425
esquina_628,esquina_3710
esquina_866,esquina_3996
esquina_566,esquina_6798
esquina_7455,esquina_4092
esquina_9379,esquina_8732
esquina_560,esquina_4682
esquina_1154,esquina_3293
esquina_5656,esquina_2276
esquina_7671,esquina_760
esquina_4111,esquina_4874
esquina_5653,esquina_5262
esquina_4655,esquina_2248
esquina_8834,esquina_367
esquina_5356,esquina_9006
esquina_4369,esquina_7311
esquina_2452,esquina_3293
esquina_7952,esquina_4647
esquina_5813,esquina_7704
esquina_4608,esquina_139
esquina_4196,esquina_1177
esquina_7123,esquina_2633
esquina_1958,esquina_144
esquina_6622,esquina_9273
esquina_9772,esquina_10
esquina_9718,esquina_4464
esquina_1491,esquina_890
esquina_6147,esquina_5590
esquina_1756,esquina_5275
esquina_2630,esquina_2660
esquina_2852,esquina_7572
esquina_8966,esquina_8914
esquina_3698,esquina_7589
esquina_5889,esquina_3873
esquina_3580,esquina_7864
esquina_7976,esquina_6517
esquina_3928,esquina_6035
esquina_6088,esquina_5156
esquina_2908,esquina_1680
esquina_6295,esquina_7768
esquina_5690,esquina_8964
esquina_3172,esquina_1534
esquina_4586,esquina_6133
esquina_7449,esquina_6921
esquina_8723,esquina_836
esquina_6338,esquina_6979
esquina_4612,esquina_8812
esquina_4817,esquina_6598
esquina_380,esquina_6816
esquina_7680,esquina_623
esquina_7711,esquina_1191
esquina_638,esquina_2616
esquina_6229,esquina_1354
esquina_4110,esquina_2428
esquina_6979,esquina_6173
esquina_6294,esquina_1608
esquina_5519,esquina_4300
esquina_4784,esquina_4627
esquina_7332,esquina_8170
esquina_2227,esquina_9727
esquina_369,esquina_9330
esquina_7581,esquina_6561
esquina_8595,esquina_7119
esquina_8725,esquina_1928
esquina_9185,esquina_8154
esquina_9714,esquina_919
esquina_8632,esquina_7698
esquina_3777,esquina_5805
esquina_7532,esquina_4193
esquina_6624,esquina_1247
esquina_7391,esquina_3897
esquina_7219,esquina_9903
esquina_1419,esquina_623
esquina_4373,esquina_1323
esquina_1934,esquina_2341
esquina_3045,esquina_2488
esquina_6925,esquina_547
esquina_1357,esquina_3120
esquina_179,esquina_6397
esquina_3813,esquina_5082
esquina_7229,esquina_5953
esquina_6520,esquina_1767
esquina_382,esquina_968
esquina_5411,esquina_5660
esquina_5499,esquina_8196
esquina_7789,esquina_5719
esquina_202,esquina_1662
esquina_5738,esquina_4192
esquina_2795,esquina_2730
esquina_9094,esquina_5813
esquina_8754,esquina_8817
esquina_4284,esquina_1589
esquina_2689,esquina_1867
esquina_8738,esquina_2835
esquina_2040,esquina_9610
esquina_7648,esquina_9537
esquina_97,esquina_6036
esquina_8503,esquina_9584
esquina_3948,esquina_1671
esquina_7684,esquina_1706
esquina_1307,esquina_1233
esquina_369,esquina_2302
esquina_5464,esquina_3488
esquina_2621,esquina_455
esquina_3576,esquina_3947
esquina_2408,esquina_1783
esquina_1705,esquina_7867
esquina_9711,esquina_8734
esquina_4225,esquina_4683
esquina_5467,esquina_1910
esquina_5084,esquina_6517
esquina_3393,esquina_48
esquina_8166,esquina_600
esquina_242,esquina_5509
esquina_969,esquina_2943
esquina_4291,esquina_6927
esquina_4803,esquina_5070
esquina_3793,esquina_2439
esquina_7837,esquina_5758
esquina_9668,esquina_4191
esquina_8383,esquina_4915
esquina_5095,esquina_3249
esquina_7395,esquina_6081
esquina_9621,esquina_2393
esquina_2836,esquina_6423
esquina_1968,esquina_1557
esquina_9910,esquina_9707
esquina_6409,esquina_6661
esquina_1612,esquina_1939
esquina_3524,esquina_9732
esquina_5588,esquina_4392
esquina_1305,esquina_1667
esquina_5671,esquina_8782
esquina_8032,esquina_6452
esquina_3651,esquina_1624
esquina_4210,esquina_1925
esquina_7596,esquina_802
esquina_1847,esquina_6002
esquina_2340,esquina_8909
esquina_4605,esquina_8520
esquina_2533,esquina_7301
esquina_857,esquina_5274
esquina_5026,esquina_5559
esquina_9372,esquina_1753
esquina_8157,esquina_5263
esquina_2855,esquina_8982
esquina_9064,esquina_6151
esquina_9353,esquina_7030
esquina_8438,esquina_7659
esquina_7529,esquina_4384
esquina_1930,esquina_7753
esquina_681,esquina_8027
esquina_8195,esquina_4832
esquina_8549,esquina_4543
esquina_4001,esquina_4833
esquina_1155,esquina_7675
esquina_4108,esquina_4011
esquina_8089,esquina_6988
esquina_1888,esquina_7120
esquina_7719,esquina_231
esquina_2321,esquina_8604
esquina_7597,esquina_5527
esquina_9408,esquina_6952
esquina_4417,esquina_6961
esquina_5291,esquina_4328
esquina_5430,esquina_7900
esquina_891,esquina_5974
esquina_7930,esquina_5862
esquina_1439,esquina_7886
esquina_6337,esquina_1691
esquina_7981,esquina_8706
esquina_4050,esquina_2069
esquina_6023,esquina_377
esquina_674,esquina_6159
esquina_3179,esquina_3324
esquina_8368,esquina_7045
esquina_8402,esquina_8458
esquina_2027,esquina_7609
esquina_2478,esquina_2925
esquina_7038,esquina_4858
esquina_5395,esquina_4888
esquina_6438,esquina_9937
esquina_444,esquina_4612
esquina_8386,esquina_2878
esquina_2927,esquina_1757
esquina_4184,esquina_6886
esquina_8543,esquina_4884
esquina_6225,esquina_3097
esquina_2129,esquina_5447
esquina_9537,esquina_9644
esquina_6919,esquina_8264
esquina_1138,esquina_5751
esquina_2939,esquina_8005
esquina_3221,esquina_6996
esquina_3553,esquina_3474
esquina_3012,esquina_6791
esquina_1509,esquina_9576
esquina_4119,esquina_4528
esquina_5455,esquina_4036
esquina_6698,esquina_2606
esquina_3683,esquina_8325
esquina_9856,esquina_2535
esquina_1498,esquina_1257
esquina_2777,esquina_2749
esquina_4908,esquina_5333
esquina_8840,esquina_6848
esquina_8229,esquina_9279
esquina_1173,esquina_6204
esquina_9687,esquina_9912
esquina_1146,esquina_7273
esquina_3638,esquina_3404
esquina_9670,esquina_9448
esquina_4162,esquina_1994
esquina_7859,esquina_4147
esquina_8372,esquina_5940
esquina_224,esquina_980
esquina_1521,esquina_8330
esquina_507,esquina_2576
esquina_1404,esquina_6366
esquina_4928,esquina_9846
esquina_1350,esquina_758
esquina_970,esquina_7220
esquina_313,esquina_4517
esquina_2939,esquina_8785
esquina_6796,esquina_9426
esquina_913,esquina_8862
esquina_4590,esquina_901
esquina_5920,esquina_4222
esquina_6685,esquina_9627
esquina_1252,esquina_222
esquina_3001,esquina_3261
esquina_5322,esquina_5094
esquina_3377,esquina_4566
esquina_9426,esquina_9517
esquina_9551,esquina_5701
esquina_8903,esquina_3249
esquina_2266,esquina_9954
esquina_686,esquina_9604
esquina_7989,esquina_636
esquina_6387,esquina_1533
esquina_2109,esquina_3444
esquina_1711,esquina_718
esquina_1050,esquina_1240
esquina_8601,esquina_7730
esquina_5185,esquina_4594
esquina_7129,esquina_2772
esquina_7104,esquina_5901
esquina_880,esquina_2145
esquina_1078,esquina_645
esquina_7925,esquina_7891
esquina_2169,esquina_6023
esquina_4251,esquina_8588
esquina_3097,esquina_6576
esquina_8443,esquina_1851
esquina_3785,esquina_8463
esquina_1678,esquina_1996
esquina_6810,esquina_1476
esquina_8746,esquina_1630
esquina_583,esquina_8331
esquina_8902,esquina_9652
esquina_6504,esquina_6655
esquina_1015,esquina_509
esquina_1558,esquina_4062
esquina_5734,esquina_800
esquina_439,esquina_9569
esquina_3070,esquina_2824
esquina_7279,esquina_2097
esquina_2764,esquina_4840
esquina_4770,esquina_2099
esquina_1669,esquina_416
esquina_3815,esquina_3529
esquina_1300,esquina_3812
esquina_529,esquina_8564
esquina_5781,esquina_5275
esquina_8197,esquina_8443
esquina_9783,esquina_1596
esquina_7883,esquina_6925
esquina_9765,esquina_204
esquina_2078,esquina_4704
esquina_9142,esquina_9513
esquina_1023,esquina_6426
esquina_7347,esquina_6784
esquina_1648,esquina_8618
esquina_1942,esquina_5850
esquina_9014,esquina_2025
esquina_1974,esquina_8776
esquina_8078,esquina_3309
esquina_5108,esquina_337
esquina_9974,esquina_9032
esquina_6422,esquina_2263
esquina_7955,esquina_3545
esquina_6746,esquina_9246
esquina_52,esquina_6553
esquina_2950,esquina_8682
esquina_4671,esquina_9131
esquina_5348,esquina_4525
esquina_7639,esquina_2617
esquina_6128,esquina_2336
esquina_2040,esquina_3733
esquina_4602,esquina_6765
esquina_4521,esquina_8434
esquina_607,esquina_9948
esquina_6036,esquina_1120
esquina_459,esquina_5212
esquina_6298,esquina_8905
esquina_3403,esquina_9135
esquina_8007,esquina_5118
esquina_7507,esquina_6206
esquina_5967,esquina_2758
esquina_953,esquina_8957
esquina_4243,esquina_557
esquina_2400,esquina_4086
esquina_3638,esquina_2676
esquina_7660,esquina_2004
esquina_4418,esquina_3585
esquina_9026,esquina_669
esquina_8329,esquina_5278
esquina_5025,esquina_7716
esquina_1134,esquina_6537
esquina_7641,esquina_9447
esquina_9712,esquina_3960
esquina_7808,esquina_665
esquina_1950,esquina_7662
esquina_5886,esquina_1002
esquina_8160,esquina_8443
esquina_1690,esquina_7753
esquina_2082,esquina_2936
esquina_4007,esquina_7085
esquina_8404,esquina_218
esquina_6825,esquina_5490
esquina_5116,esquina_6818
esquina_4800,esquina_4128
esquina_4098,esquina_7825
esquina_3207,esquina_3471
esquina_3794,esquina_2952
esquina_118,esquina_8008
esquina_1938,esquina_2426
esquina_9659,esquina_147
esquina_6754,esquina_4876
esquina_2327,esquina_7948
esquina_5521,esquina_7364
esquina_4515,esquina_2799
esquina_4063,esquina_8758
esquina_2996,esquina_5989
esquina_3521,esquina_4884
esquina_5261,esquina_2862
esquina_1477,esquina_9901
esquina_4581,esquina_7353
esquina_664,esquina_1188
esquina_8958,esquina_4639
esquina_3356,esquina_5640
esquina_9954,esquina_9795
esquina_4922,esquina_4041
esquina_9668,esquina_7945
esquina_6434,esquina_8731
esquina_5150,esquina_1684
esquina_1083,esquina_2958
esquina_4016,esquina_4400
esquina_5502,esquina_4627
esquina_2922,esquina_5310
esquina_2215,esquina_3808
esquina_3392,esquina_2512
esquina_3180,esquina_3975
esquina_1287,esquina_3027
esquina_6455,esquina_9301
esquina_9284,esquina_7816
esquina_5151,esquina_4598
esquina_2374,esquina_6353
esquina_4364,esquina_7583
esquina_1384,esquina_3786
esquina_7068,esquina_6447
esquina_2644,esquina_367
esquina_1549,esquina_9927
esquina_2345,esquina_2494
esquina_7566,esquina_9455
esquina_9984,esquina_6524
esquina_9860,esquina_2259
esquina_1093,esquina_9732
esquina_6029,esquina_4344
esquina_5202,esquina_815
esquina_9318,esquina_3182
esquina_6218,esquina_4528
esquina_3726,esquina_6952
esquina_8021,esquina_7895
esquina_2490,esquina_2117
esquina_5807,esquina_4300
esquina_1804,esquina_5904
esquina_1177,esquina_5530
esquina_9172,esquina_6031
esquina_3231,esquina_2013
esquina_6444,esquina_3548
esquina_1616,esquina_5934
esquina_2917,esquina_1686
esquina_3730,esquina_9299
esquina_5943,esquina_4749
esquina_4817,esquina_2503
esquina_3279,esquina_1391
esquina_2990,esquina_7768
esquina_1371,esquina_3154
esquina_5596,esquina_5906
esquina_859,esquina_492
esquina_3620,esquina_9158
esquina_523,esquina_1161
esquina_3395,esquina_1887
esquina_3546,esquina_580
esquina_9782,esquina_2800
esquina_8599,esquina_4311
esquina_251,esquina_5918
esquina_3527,esquina_2635
esquina_2404,esquina_9176
esquina_6072,esquina_2033
esquina_9959,esquina_3339
esquina_7395,esquina_1317
esquina_1179,esquina_1213
esquina_767,esquina_7166
esquina_9897,esquina_4820
esquina_5991,esquina_8244
esquina_4319,esquina_8393
esquina_3873,esquina_3239
esquina_7499,esquina_8348
esquina_8041,esquina_6522
esquina_6122,esquina_5863
esquina_8039,esquina_6185
esquina_7176,esquina_7835
esquina_11,esquina_2118
esquina_7986,esquina_1654
esquina_6437,esquina_9491
esquina_5366,esquina_1055
esquina_5219,esquina_886
esquina_6305,esquina_6417
esquina_7678,esquina_1286
esquina_8399,esquina_2529
esquina_833,esquina_2247
esquina_4827,esquina_2139
esquina_3226,esquina_9556
esquina_5922,esquina_1348
esquina_1936,esquina_8932
esquina_5025,esquina_1827
esquina_1140,esquina_446
esquina_5379,esquina_7187
esquina_6903,esquina_6126
esquina_502,esquina_1842
esquina_732,esquina_4572
esquina_8133,esquina_5966
esquina_1146,esquina_6328
esquina_1016,esquina_4855
esquina_9237,esquina_3133
esquina_9746,esquina_175
esquina_5262,esquina_2589
esquina_968,esquina_3588
esquina_8304,esquina_9351
esquina_4926,esquina_8335
esquina_2628,esquina_1068
esquina_5956,esquina_1518
esquina_1661,esquina_1567
esquina_749,esquina_6056
esquina_2473,esquina_6748
esquina_6877,esquina_640
esquina_9835,esquina_8534
esquina_1353,esquina_6348
esquina_9364,esquina_1415
esquina_7024,esquina_9714
esquina_7526,esquina_6593
esquina_5599,esquina_4217
esquina_3355,esquina_7403
esquina_2324,esquina_7411
esquina_7261,esquina_1048
esquina_8860,esquina_4204
esquina_8095,esquina_872
esquina_7068,esquina_4368
esquina_9521,esquina_8893
esquina_6343,esquina_3779
esquina_913,esquina_2356
esquina_2894,esquina_3021
esquina_8620,esquina_3169
esquina_5985,esquina_6836
esquina_5276,esquina_7767
esquina_2060,esquina_2888
esquina_3099,esquina_7779
esquina_9108,esquina_1746
esquina_6475,esquina_3450
esquina_315,esquina_2830
esquina_5490,esquina_8427
esquina_6904,esquina_7080
esquina_2132,esquina_6978
esquina_2842,esquina_7010
esquina_6873,esquina_8599
esquina_8596,esquina_8735
esquina_3529,esquina_6530
esquina_9306,esquina_2551
esquina_1812,esquina_7091
esquina_9312,esquina_6961
esquina_1252,esquina_8515
esquina_2116,esquina_7958
esquina_8215,esquina_6177
esquina_1361,esquina_6830
esquina_4970,esquina_3733
esquina_3739,esquina_6911
esquina_9820,esquina_9898
esquina_4871,esquina_2021
esquina_3458,esquina_9568
esquina_6784,esquina_6610
esquina_6603,esquina_4230
esquina_217,esquina_9939
esquina_2327,esquina_4943
esquina_3319,esquina_5494
esquina_4808,esquina_5895
esquina_5334,esquina_4331
esquina_4498,esquina_5725
esquina_296,esquina_55
esquina_1965,esquina_8751
esquina_3946,esquina_668
esquina_8864,esquina_1736
esquina_5918,esquina_5601
esquina_3645,esquina_7169
esquina_8571,esquina_3444
esquina_1381,esquina_45
esquina_9689,esquina_3011
esquina_4982,esquina_5357
esquina_1293,esquina_2447
esquina_9132,esquina_2811
esquina_5060,esquina_8882
esquina_2698,esquina_2898
esquina_9437,esquina_7784
esquina_35,esquina_6934
esquina_8387,esquina_9619
esquina_7747,esquina_5186
esquina_3893,esquina_5382
esquina_8662,esquina_128
esquina_1695,esquina_1288
esquina_1235,esquina_3311
esquina_3739,esquina_4440
esquina_394,esquina_2208
esquina_1464,esquina_9131
esquina_7303,esquina_7719
esquina_9574,esquina_1296
esquina_1761,esquina_2999
esquina_1054,esquina_7086
esquina_9892,esquina_1404
esquina_751,esquina_5036
esquina_1404,esquina_5422
esquina_9209,esquina_1062
esquina_418,esquina_3506
esquina_1225,esquina_7305
esquina_5048,esquina_6373
esquina_6289,esquina_5692
esquina_1792,esquina_3447
