data,hora,cidade,volume_transmitido_mb
2024-04-07,19:35,Podgorica,10.72
2024-04-06,23:19,Pristina,23.48
2024-04-01,11:19,Pristina,3.82
2024-04-01,03:56,Podgorica,2.5
2024-04-05,17:24,Sarajevo,6.3
2024-04-01,17:12,Skopje,11.01
2024-04-04,18:09,Podgorica,10.11
2024-04-04,10:22,Skopje,25.22
2024-04-01,10:33,Pristina,2.48
2024-04-05,12:07,Sarajevo,7.77
2024-04-03,03:38,Pristina,60.85
2024-04-06,17:33,Sarajevo,5.15
2024-04-04,09:27,Skopje,3.17
2024-04-02,00:14,Pristina,9.55
2024-04-05,05:56,Sarajevo,7.33
2024-04-03,14:39,Skopje,30.86
2024-04-04,12:55,Skopje,2.58
2024-04-01,16:14,Tirana,5.24
2024-04-07,00:09,Sarajevo,3.33
2024-04-02,05:00,Sarajevo,13.86
2024-04-02,08:34,Podgorica,9.91
2024-04-01,16:01,Pristina,2.13
2024-04-06,22:46,Skopje,22.88
2024-04-07,05:26,Pristina,5.74
2024-04-04,04:29,Pristina,9.77
2024-04-06,21:11,Tirana,12.41
2024-04-05,23:21,Sarajevo,40.03
2024-04-01,17:39,Skopje,4.57
2024-04-05,05:41,Skopje,1.88
2024-04-06,14:56,Skopje,18.37
2024-04-04,03:49,Podgorica,17.96
2024-04-04,09:29,Skopje,8.28
2024-04-03,05:21,Pristina,44.36
2024-04-04,14:30,Skopje,9.71
2024-04-01,05:36,Skopje,1.16
2024-04-07,07:23,Sarajevo,12.11
2024-04-01,16:13,Pristina,4.44
2024-04-02,14:08,Skopje,1.74
2024-04-07,16:46,Tirana,28.12
2024-04-03,20:18,Pristina,34.57
2024-04-02,06:42,Pristina,11.39
2024-04-05,13:20,Podgorica,3.34
2024-04-06,05:43,Pristina,24.15
2024-04-06,00:53,Skopje,50.65
2024-04-02,10:17,Sarajevo,10.4
2024-04-04,23:17,Skopje,29.46
2024-04-02,20:23,Skopje,2.38
2024-04-04,13:25,Pristina,3.63
2024-04-03,09:07,Skopje,14.88
2024-04-01,05:29,Podgorica,18.78
2024-04-02,03:25,Podgorica,2.67
2024-04-01,16:39,Skopje,3.43
2024-04-04,14:19,Skopje,9.18
2024-04-07,19:10,Skopje,9.51
2024-04-03,18:13,Podgorica,8.39
2024-04-03,14:34,Podgorica,0.28
2024-04-03,22:21,Skopje,21.93
2024-04-04,16:11,Pristina,10.94
2024-04-03,14:54,Podgorica,17.47
2024-04-04,04:46,Podgorica,15.43
2024-04-04,01:47,Sarajevo,6.35
2024-04-04,17:06,Skopje,22.68
2024-04-03,06:35,Tirana,4.27
2024-04-03,07:43,Skopje,15.33
2024-04-06,00:26,Sarajevo,2.38
2024-04-06,08:40,Sarajevo,19.77
2024-04-03,11:51,Skopje,15.08
2024-04-04,11:31,Podgorica,4.66
2024-04-02,20:32,Pristina,6.21
2024-04-05,23:22,Skopje,17.15
2024-04-06,04:23,Pristina,4.45
2024-04-07,18:03,Skopje,14.33
2024-04-05,13:31,Skopje,0.63
2024-04-02,15:55,Pristina,1.51
2024-04-04,19:32,Tirana,3.56
2024-04-05,17:12,Pristina,21.6
2024-04-06,08:31,Tirana,4.61
2024-04-05,11:39,Pristina,39.01
2024-04-06,17:34,Tirana,2.19
2024-04-02,13:49,Skopje,53.36
2024-04-06,20:08,Pristina,12.31
2024-04-04,13:10,Podgorica,4.45
2024-04-02,01:21,Tirana,11.44
2024-04-01,12:01,Skopje,4.35
2024-04-03,23:00,Podgorica,17.9
2024-04-06,09:06,Tirana,10.45
2024-04-07,10:54,Skopje,15.17
2024-04-03,01:01,Podgorica,9.68
2024-04-06,10:36,Sarajevo,23.53
2024-04-07,12:27,Pristina,7.61
2024-04-05,21:21,Skopje,7.9
2024-04-07,01:08,Sarajevo,81.11
2024-04-01,12:29,Skopje,2.53
2024-04-05,07:49,Podgorica,1.89
2024-04-06,11:05,Sarajevo,7.88
2024-04-03,12:46,Podgorica,1.84
2024-04-02,07:36,Pristina,6.87
2024-04-03,02:57,Tirana,0.67
2024-04-04,07:07,Sarajevo,12.8
2024-04-07,16:37,Sarajevo,30.53
2024-04-07,20:14,Pristina,6.05
2024-04-04,10:44,Skopje,6.85
2024-04-04,09:09,Tirana,24.6
2024-04-05,14:32,Tirana,15.48
2024-04-03,08:44,Skopje,5.1
2024-04-03,04:34,Podgorica,13.0
2024-04-05,06:19,Skopje,1.4
2024-04-03,23:29,Skopje,12.82
2024-04-06,01:09,Podgorica,6.82
2024-04-05,17:54,Sarajevo,16.78
2024-04-07,07:15,Sarajevo,2.98
2024-04-01,05:03,Tirana,18.94
2024-04-04,03:06,Skopje,19.04
2024-04-04,14:36,Podgorica,18.97
2024-04-04,22:19,Tirana,29.73
2024-04-05,23:36,Podgorica,7.0
2024-04-02,14:12,Skopje,39.88
2024-04-04,05:44,Skopje,0.0
2024-04-04,23:15,Skopje,6.93
2024-04-05,17:41,Skopje,21.05
2024-04-02,21:45,Pristina,41.82
2024-04-03,20:10,Skopje,35.74
2024-04-07,20:55,Skopje,11.07
2024-04-01,03:46,Tirana,12.97
2024-04-01,17:04,Tirana,27.05
2024-04-04,16:00,Sarajevo,1.63
2024-04-04,15:50,Skopje,45.76
2024-04-06,11:37,Skopje,9.6
2024-04-04,13:58,Tirana,26.06
2024-04-02,07:24,Tirana,1.25
2024-04-06,21:43,Podgorica,6.03
2024-04-02,06:41,Skopje,8.7
2024-04-04,16:18,Pristina,7.34
2024-04-06,09:31,Skopje,8.77
2024-04-03,23:37,Skopje,21.2
2024-04-01,22:11,Tirana,57.03
2024-04-05,21:46,Podgorica,9.93
2024-04-03,12:11,Pristina,12.5
2024-04-05,05:58,Podgorica,2.93
2024-04-02,20:33,Skopje,1.03
2024-04-02,10:22,Sarajevo,0.94
2024-04-03,20:50,Pristina,7.41
2024-04-07,00:22,Skopje,1.99
2024-04-07,16:38,Tirana,5.61
2024-04-03,22:42,Sarajevo,14.06
2024-04-04,21:33,Skopje,16.88
2024-04-07,11:18,Skopje,8.98
2024-04-03,20:44,Skopje,35.48
2024-04-05,06:37,Podgorica,34.17
2024-04-02,01:08,Sarajevo,4.32
2024-04-01,14:23,Tirana,6.07
2024-04-04,13:33,Skopje,20.86
2024-04-04,18:48,Sarajevo,42.04
2024-04-05,23:49,Skopje,19.59
2024-04-04,17:46,Sarajevo,14.7
2024-04-07,01:59,Pristina,4.12
2024-04-06,23:05,Skopje,2.92
2024-04-03,10:35,Skopje,0.12
2024-04-06,22:32,Podgorica,4.91
2024-04-02,16:53,Tirana,4.73
2024-04-07,06:23,Pristina,14.37
2024-04-07,02:12,Sarajevo,5.17
2024-04-02,23:33,Tirana,38.26
2024-04-04,22:58,Skopje,5.34
2024-04-07,01:46,Tirana,14.49
2024-04-03,10:10,Skopje,0.39
2024-04-02,03:36,Tirana,24.9
2024-04-02,20:52,Pristina,9.4
2024-04-06,02:11,Pristina,9.73
2024-04-07,22:07,Pristina,25.82
2024-04-03,09:40,Sarajevo,4.48
2024-04-02,06:44,Skopje,14.07
2024-04-06,02:20,Podgorica,15.91
2024-04-01,17:23,Tirana,10.5
2024-04-06,02:12,Sarajevo,3.2
2024-04-03,22:27,Skopje,61.07
2024-04-04,08:35,Skopje,15.04
2024-04-03,18:54,Tirana,57.59
2024-04-07,23:23,Tirana,16.0
2024-04-03,22:37,Pristina,8.07
2024-04-06,00:48,Skopje,8.09
2024-04-01,07:44,Podgorica,15.76
2024-04-01,04:47,Skopje,6.98
2024-04-03,00:45,Podgorica,50.48
2024-04-01,07:26,Pristina,19.14
2024-04-03,00:16,Skopje,11.4
2024-04-07,15:03,Tirana,59.78
2024-04-07,04:05,Skopje,9.88
2024-04-01,00:22,Skopje,10.76
2024-04-01,09:17,Skopje,4.58
2024-04-05,20:38,Skopje,0.37
2024-04-04,18:41,Tirana,2.83
2024-04-07,00:05,Skopje,37.14
2024-04-04,21:15,Sarajevo,0.31
2024-04-01,06:02,Skopje,1.14
2024-04-03,06:15,Podgorica,27.24
2024-04-05,23:55,Skopje,8.56
2024-04-07,12:39,Skopje,14.67
2024-04-02,01:07,Pristina,10.0
2024-04-06,17:55,Tirana,17.03
2024-04-07,18:14,Skopje,0.49
2024-04-04,16:22,Pristina,30.35
2024-04-04,12:11,Skopje,32.86
2024-04-01,22:11,Sarajevo,7.45
2024-04-02,06:06,Sarajevo,9.74
2024-04-01,01:11,Pristina,11.61
2024-04-05,21:35,Skopje,8.54
2024-04-07,20:27,Skopje,7.95
2024-04-03,15:51,Pristina,2.01
2024-04-04,10:09,Pristina,10.34
2024-04-05,19:11,Pristina,2.26
2024-04-05,01:18,Pristina,29.53
2024-04-04,19:37,Pristina,9.5
2024-04-05,05:21,Pristina,17.06
2024-04-04,02:19,Pristina,4.32
2024-04-05,07:02,Sarajevo,10.24
2024-04-05,07:58,Podgorica,8.24
2024-04-06,22:39,Skopje,11.01
2024-04-02,09:55,Tirana,3.86
2024-04-02,13:08,Sarajevo,63.82
2024-04-03,12:06,Tirana,4.0
2024-04-01,23:15,Pristina,28.57
2024-04-06,02:16,Pristina,19.25
2024-04-04,17:18,Tirana,0.43
2024-04-02,08:22,Tirana,28.58
2024-04-07,23:29,Tirana,33.22
2024-04-01,19:40,Sarajevo,14.61
2024-04-04,05:16,Skopje,1.44
2024-04-07,11:46,Tirana,4.08
2024-04-03,17:25,Sarajevo,14.95
2024-04-07,13:46,Pristina,14.02
2024-04-03,15:16,Pristina,6.02
2024-04-05,08:26,Sarajevo,9.02
2024-04-04,09:00,Sarajevo,6.07
2024-04-06,12:42,Podgorica,6.81
2024-04-05,05:50,Skopje,9.68
2024-04-04,15:58,Skopje,2.08
2024-04-03,22:50,Podgorica,62.18
2024-04-02,03:00,Skopje,4.37
2024-04-01,23:05,Skopje,38.35
2024-04-01,21:41,Tirana,3.05
2024-04-07,02:24,Skopje,17.16
2024-04-04,12:48,Tirana,18.75
2024-04-05,08:51,Sarajevo,0.64
2024-04-01,01:44,Pristina,0.83
2024-04-03,06:51,Skopje,14.18
2024-04-04,03:37,Podgorica,1.39
2024-04-02,23:21,Sarajevo,13.17
2024-04-04,20:04,Skopje,6.71
2024-04-04,05:45,Pristina,7.04
2024-04-01,22:31,Sarajevo,8.38
2024-04-07,03:41,Skopje,16.53
2024-04-07,16:30,Skopje,0.11
2024-04-06,12:27,Skopje,6.55
2024-04-01,17:39,Podgorica,11.78
2024-04-07,19:49,Skopje,28.03
2024-04-07,05:43,Sarajevo,4.91
2024-04-04,10:09,Skopje,18.75
2024-04-07,14:42,Skopje,4.03
2024-04-07,00:43,Sarajevo,56.21
2024-04-06,11:32,Skopje,3.21
2024-04-02,02:15,Skopje,11.39
2024-04-05,06:56,Pristina,3.18
2024-04-07,00:13,Tirana,46.72
2024-04-07,11:37,Skopje,54.67
2024-04-06,19:44,Skopje,3.97
2024-04-07,20:36,Pristina,5.14
2024-04-04,07:08,Tirana,1.4
2024-04-06,18:22,Tirana,2.38
2024-04-05,23:41,Sarajevo,8.09
2024-04-07,14:21,Skopje,2.03
2024-04-07,19:41,Tirana,9.12
2024-04-06,07:44,Podgorica,8.55
2024-04-04,19:05,Pristina,0.12
2024-04-01,14:39,Pristina,12.95
2024-04-04,12:29,Tirana,25.81
2024-04-01,18:45,Pristina,15.87
2024-04-05,13:25,Podgorica,15.07
2024-04-03,22:15,Sarajevo,0.89
2024-04-03,05:52,Podgorica,0.03
2024-04-01,07:20,Skopje,6.37
2024-04-04,23:55,Skopje,1.99
2024-04-01,00:05,Sarajevo,10.49
2024-04-03,18:10,Pristina,13.43
2024-04-05,09:37,Tirana,10.79
2024-04-04,02:51,Podgorica,0.76
2024-04-04,22:01,Sarajevo,4.4
2024-04-01,00:14,Sarajevo,3.24
2024-04-07,13:08,Skopje,30.41
2024-04-03,20:20,Sarajevo,10.31
2024-04-07,19:19,Podgorica,44.63
2024-04-03,16:50,Podgorica,10.56
2024-04-01,02:31,Tirana,14.76
2024-04-02,10:51,Skopje,14.07
2024-04-06,03:28,Skopje,54.17
2024-04-02,03:39,Skopje,13.4
2024-04-05,11:26,Tirana,30.04
2024-04-05,16:44,Tirana,1.13
2024-04-03,15:31,Skopje,26.2
2024-04-04,13:42,Tirana,8.13
2024-04-06,05:26,Tirana,8.92
2024-04-06,12:13,Tirana,27.53
2024-04-05,07:31,Skopje,2.49
2024-04-07,12:08,Skopje,16.65
2024-04-03,06:45,Sarajevo,6.77
2024-04-07,08:10,Skopje,2.33
2024-04-07,03:05,Podgorica,21.38
2024-04-06,22:25,Sarajevo,2.51
2024-04-04,12:22,Skopje,7.52
2024-04-03,02:22,Tirana,76.18
2024-04-03,22:04,Podgorica,31.87
2024-04-07,17:49,Skopje,4.35
2024-04-03,02:52,Skopje,11.13
2024-04-03,22:37,Pristina,0.31
2024-04-01,09:25,Skopje,17.86
2024-04-01,12:23,Sarajevo,6.71
2024-04-04,18:09,Podgorica,8.59
2024-04-01,05:01,Tirana,24.59
2024-04-05,20:02,Skopje,9.29
2024-04-03,09:25,Sarajevo,0.77
2024-04-07,17:55,Pristina,19.9
2024-04-02,04:26,Podgorica,1.29
2024-04-03,17:59,Tirana,0.15
2024-04-05,06:36,Sarajevo,5.83
2024-04-05,12:32,Skopje,4.03
2024-04-03,11:06,Skopje,2.73
2024-04-06,10:52,Pristina,9.31
2024-04-06,23:57,Tirana,0.57
2024-04-02,02:32,Skopje,11.38
2024-04-05,11:52,Skopje,8.48
2024-04-02,02:30,Pristina,15.31
2024-04-04,13:18,Skopje,1.94
2024-04-03,12:46,Tirana,17.98
2024-04-02,02:40,Podgorica,5.84
2024-04-01,11:49,Tirana,20.19
2024-04-05,04:30,Podgorica,17.04
2024-04-04,16:42,Sarajevo,2.03
2024-04-07,11:14,Podgorica,13.1
2024-04-07,21:40,Skopje,0.66
2024-04-05,00:14,Tirana,7.62
2024-04-05,23:48,Skopje,6.02
2024-04-05,13:44,Skopje,13.45
2024-04-06,02:50,Podgorica,1.03
2024-04-05,18:16,Skopje,35.37
2024-04-04,12:14,Pristina,14.64
2024-04-06,22:10,Pristina,2.6
2024-04-04,19:31,Pristina,9.47
2024-04-04,04:10,Skopje,20.79
2024-04-01,13:20,Pristina,5.56
2024-04-04,15:47,Sarajevo,0.13
2024-04-05,13:18,Skopje,3.94
2024-04-03,01:12,Skopje,11.16
2024-04-04,08:12,Pristina,39.58
2024-04-07,17:05,Tirana,6.31
2024-04-07,02:41,Pristina,6.56
2024-04-02,23:41,Sarajevo,8.95
2024-04-07,13:31,Tirana,2.04
2024-04-07,16:43,Podgorica,70.33
2024-04-03,04:03,Pristina,11.32
2024-04-07,17:20,Skopje,5.81
2024-04-05,23:10,Skopje,2.25
2024-04-07,16:34,Podgorica,15.31
2024-04-05,23:40,Pristina,18.07
2024-04-05,03:47,Pristina,1.43
2024-04-05,05:00,Pristina,3.55
2024-04-01,11:44,Sarajevo,36.33
2024-04-03,13:21,Pristina,8.1
2024-04-02,06:45,Sarajevo,20.69
2024-04-07,16:28,Sarajevo,33.23
2024-04-02,08:08,Skopje,6.42
2024-04-02,06:43,Skopje,7.59
2024-04-01,13:51,Skopje,40.58
2024-04-06,20:55,Pristina,12.77
2024-04-01,21:26,Skopje,15.9
2024-04-07,21:41,Podgorica,0.86
2024-04-04,18:31,Pristina,12.15
2024-04-01,01:40,Podgorica,5.44
2024-04-02,14:11,Tirana,48.07
2024-04-05,00:26,Pristina,18.95
2024-04-03,08:32,Podgorica,8.16
2024-04-07,07:21,Pristina,3.62
2024-04-04,05:28,Skopje,9.53
2024-04-01,16:58,Pristina,41.4
2024-04-04,08:46,Podgorica,33.77
2024-04-03,05:02,Pristina,40.9
2024-04-04,00:09,Pristina,4.82
2024-04-04,13:01,Podgorica,9.54
2024-04-02,22:05,Skopje,8.82
2024-04-03,19:20,Tirana,15.81
2024-04-05,08:21,Skopje,18.29
2024-04-05,10:23,Skopje,4.44
2024-04-03,13:07,Podgorica,3.78
2024-04-06,18:03,Podgorica,31.2
2024-04-06,15:02,Tirana,45.15
2024-04-01,18:02,Tirana,6.53
2024-04-02,22:40,Skopje,8.68
2024-04-07,05:27,Skopje,1.11
2024-04-02,14:23,Podgorica,72.23
2024-04-05,01:05,Skopje,3.82
2024-04-01,04:04,Podgorica,24.87
2024-04-02,22:19,Sarajevo,20.47
2024-04-01,07:53,Skopje,0.34
2024-04-02,04:54,Skopje,1.01
2024-04-04,16:01,Skopje,19.52
2024-04-03,20:01,Skopje,12.15
2024-04-06,20:21,Skopje,2.2
2024-04-02,19:35,Sarajevo,0.57
2024-04-02,05:34,Skopje,6.83
2024-04-07,12:48,Sarajevo,1.5
2024-04-06,10:02,Sarajevo,28.58
2024-04-01,15:22,Skopje,9.12
2024-04-06,15:31,Skopje,12.07
2024-04-05,02:50,Skopje,24.03
2024-04-07,07:27,Sarajevo,22.93
2024-04-04,22:08,Skopje,3.26
2024-04-02,15:47,Skopje,0.68
2024-04-04,01:27,Podgorica,9.01
2024-04-06,06:51,Tirana,30.35
2024-04-02,22:48,Pristina,4.55
2024-04-03,23:37,Podgorica,12.24
2024-04-01,07:28,Tirana,20.94
2024-04-05,04:12,Skopje,20.83
2024-04-03,23:48,Skopje,7.86
2024-04-01,23:23,Podgorica,14.95
2024-04-07,23:33,Tirana,9.88
2024-04-02,05:44,Tirana,10.27
2024-04-07,05:50,Podgorica,3.39
2024-04-05,19:17,Skopje,16.54
2024-04-04,22:11,Podgorica,23.71
2024-04-03,18:41,Skopje,10.47
2024-04-04,03:54,Sarajevo,6.71
2024-04-07,00:57,Tirana,3.73
2024-04-07,09:56,Skopje,29.79
2024-04-01,22:32,Pristina,6.21
2024-04-03,13:52,Podgorica,2.86
2024-04-06,21:49,Skopje,4.36
2024-04-05,02:12,Skopje,1.53
2024-04-06,00:37,Skopje,11.19
2024-04-02,18:22,Sarajevo,64.37
2024-04-04,22:03,Skopje,2.72
2024-04-01,13:54,Skopje,13.59
2024-04-06,21:12,Tirana,1.88
2024-04-04,06:23,Podgorica,33.07
2024-04-05,22:31,Podgorica,19.2
2024-04-02,18:43,Tirana,0.85
2024-04-02,20:56,Sarajevo,17.93
2024-04-04,20:51,Pristina,6.3
2024-04-07,18:45,Skopje,11.14
2024-04-02,18:42,Skopje,48.92
2024-04-05,13:01,Pristina,0.67
2024-04-05,00:05,Tirana,15.79
2024-04-03,18:41,Pristina,7.7
2024-04-02,03:30,Podgorica,11.98
2024-04-05,02:14,Skopje,16.95
2024-04-01,22:06,Tirana,0.83
2024-04-04,22:05,Pristina,14.75
2024-04-01,11:43,Podgorica,5.08
2024-04-06,14:13,Skopje,2.17
2024-04-01,21:41,Podgorica,44.8
2024-04-05,05:11,Skopje,10.59
2024-04-07,09:28,Skopje,3.28
2024-04-06,00:45,Skopje,28.06
2024-04-07,18:25,Pristina,14.6
2024-04-05,22:57,Tirana,36.16
2024-04-05,16:44,Skopje,11.77
2024-04-07,20:19,Skopje,1.27
2024-04-03,19:46,Pristina,7.35
2024-04-05,05:54,Tirana,17.79
2024-04-07,23:31,Skopje,4.01
2024-04-03,11:37,Podgorica,29.02
2024-04-02,21:17,Skopje,27.75
2024-04-02,22:35,Pristina,2.49
2024-04-07,06:41,Skopje,2.05
2024-04-06,11:35,Skopje,16.54
2024-04-05,09:23,Pristina,16.02
2024-04-03,03:16,Tirana,2.62
2024-04-05,08:20,Tirana,27.69
2024-04-03,11:56,Skopje,15.8
2024-04-04,21:50,Skopje,4.39
2024-04-03,07:07,Tirana,1.69
2024-04-01,17:53,Pristina,15.45
2024-04-03,02:55,Pristina,20.8
2024-04-04,05:22,Skopje,38.5
2024-04-04,02:26,Podgorica,4.44
2024-04-02,17:11,Skopje,22.38
2024-04-01,21:21,Pristina,35.22
2024-04-03,04:57,Skopje,9.83
2024-04-02,16:13,Skopje,5.87
2024-04-04,07:44,Sarajevo,44.69
2024-04-04,21:46,Podgorica,39.7
2024-04-04,18:50,Skopje,6.46
2024-04-03,22:48,Skopje,3.11
2024-04-06,13:47,Skopje,39.0
2024-04-06,14:05,Skopje,26.67
2024-04-03,00:12,Tirana,11.12
2024-04-04,06:54,Pristina,39.09
2024-04-03,14:41,Skopje,12.9
2024-04-04,01:45,Tirana,2.27
2024-04-04,04:02,Skopje,2.59
2024-04-06,01:29,Sarajevo,8.92
2024-04-02,15:15,Sarajevo,5.72
2024-04-04,20:19,Podgorica,17.69
2024-04-04,10:07,Tirana,5.35
2024-04-03,04:46,Pristina,3.61
2024-04-07,16:24,Skopje,17.02
2024-04-01,13:02,Tirana,9.82
2024-04-05,01:35,Sarajevo,21.1
2024-04-01,11:16,Podgorica,4.46
2024-04-04,23:23,Tirana,11.86
2024-04-06,19:42,Pristina,0.81
2024-04-01,18:30,Sarajevo,31.42
2024-04-02,12:40,Tirana,1.45
2024-04-05,09:21,Skopje,7.54
2024-04-06,03:34,Pristina,11.07
2024-04-04,21:51,Skopje,7.61
2024-04-04,14:09,Sarajevo,0.78
2024-04-04,15:12,Tirana,9.94
2024-04-03,17:07,Pristina,2.43
2024-04-01,03:17,Pristina,18.4
2024-04-02,02:40,Pristina,0.04
2024-04-07,03:55,Pristina,1.34
2024-04-07,22:03,Skopje,22.4
2024-04-05,14:55,Tirana,38.72
2024-04-02,21:21,Podgorica,9.27
2024-04-05,17:40,Skopje,7.33
2024-04-05,20:48,Pristina,0.35
2024-04-02,02:08,Skopje,30.13
2024-04-03,20:09,Skopje,6.38
2024-04-05,04:55,Tirana,2.74
2024-04-02,15:58,Podgorica,4.35
2024-04-07,22:45,Skopje,0.75
2024-04-04,04:33,Tirana,0.76
2024-04-01,14:29,Skopje,3.81
2024-04-01,21:40,Tirana,36.39
2024-04-04,08:33,Skopje,5.35
2024-04-06,22:10,Pristina,4.8
2024-04-01,16:26,Skopje,0.95
2024-04-03,14:47,Skopje,14.44
2024-04-03,03:47,Podgorica,9.53
2024-04-07,01:22,Podgorica,8.98
2024-04-02,07:36,Tirana,19.89
2024-04-04,07:10,Pristina,9.54
2024-04-06,09:49,Skopje,26.25
2024-04-03,04:19,Podgorica,4.77
2024-04-07,01:09,Sarajevo,6.53
2024-04-01,09:38,Sarajevo,15.08
2024-04-04,19:29,Skopje,16.0
2024-04-07,07:37,Tirana,29.57
2024-04-05,08:43,Sarajevo,12.64
2024-04-06,06:35,Sarajevo,7.74
2024-04-04,15:08,Sarajevo,8.68
2024-04-06,14:06,Podgorica,6.89
2024-04-06,23:46,Tirana,0.27
2024-04-07,17:04,Podgorica,34.87
2024-04-06,09:04,Pristina,22.42
2024-04-05,10:42,Skopje,44.63
2024-04-06,19:42,Sarajevo,2.66
2024-04-03,11:10,Skopje,16.21
2024-04-07,11:02,Skopje,21.85
2024-04-07,02:56,Sarajevo,3.43
2024-04-07,10:30,Skopje,16.66
2024-04-01,19:55,Pristina,0.21
2024-04-07,02:48,Podgorica,0.34
2024-04-01,02:51,Tirana,8.53
2024-04-03,19:43,Skopje,5.56
2024-04-01,12:33,Sarajevo,16.3
2024-04-06,02:23,Tirana,12.99
2024-04-07,12:57,Sarajevo,5.99
2024-04-02,09:02,Pristina,3.83
2024-04-07,17:18,Skopje,1.35
2024-04-01,05:43,Podgorica,3.55
2024-04-05,14:37,Skopje,42.3
2024-04-04,00:42,Tirana,56.57
2024-04-06,20:30,Tirana,5.9
2024-04-07,16:52,Skopje,12.63
2024-04-05,08:55,Skopje,69.37
2024-04-03,14:21,Skopje,37.68
2024-04-02,17:33,Tirana,2.5
2024-04-06,06:28,Skopje,14.62
2024-04-05,07:10,Skopje,27.05
2024-04-01,11:29,Skopje,5.39
2024-04-04,03:07,Pristina,7.41
2024-04-07,11:01,Tirana,66.31
2024-04-03,15:01,Skopje,22.48
2024-04-04,03:07,Skopje,7.26
2024-04-01,22:41,Skopje,16.23
2024-04-01,11:02,Skopje,5.22
2024-04-06,19:27,Skopje,16.54
2024-04-04,17:38,Pristina,1.02
2024-04-04,06:17,Pristina,10.21
2024-04-06,00:22,Tirana,8.26
2024-04-01,06:42,Podgorica,0.16
2024-04-06,14:55,Tirana,23.84
2024-04-07,04:54,Tirana,27.0
2024-04-04,01:22,Tirana,10.71
2024-04-06,03:54,Pristina,11.77
2024-04-03,07:33,Tirana,3.94
2024-04-06,08:27,Sarajevo,6.31
2024-04-05,18:20,Tirana,22.26
2024-04-03,09:56,Pristina,6.42
2024-04-02,04:21,Skopje,12.1
2024-04-04,00:20,Podgorica,13.0
2024-04-05,09:01,Skopje,12.67
2024-04-07,00:58,Skopje,33.92
2024-04-02,18:47,Skopje,5.41
2024-04-04,12:06,Tirana,4.33
2024-04-04,15:54,Tirana,5.87
2024-04-07,16:47,Tirana,4.61
2024-04-05,08:25,Skopje,21.6
2024-04-01,12:38,Tirana,2.24
2024-04-07,14:26,Skopje,13.9
2024-04-03,19:09,Podgorica,1.07
2024-04-05,11:25,Skopje,50.63
2024-04-06,05:27,Skopje,3.77
2024-04-03,21:05,Skopje,8.71
2024-04-02,19:32,Podgorica,5.74
2024-04-05,19:54,Tirana,28.77
2024-04-02,05:50,Skopje,9.19
2024-04-07,10:40,Skopje,6.41
2024-04-04,10:43,Skopje,11.93
2024-04-04,16:31,Skopje,4.98
2024-04-07,18:56,Skopje,2.3
2024-04-06,01:56,Podgorica,24.33
2024-04-01,14:28,Podgorica,9.38
2024-04-04,13:54,Sarajevo,13.82
2024-04-01,17:56,Pristina,15.32
2024-04-07,15:44,Podgorica,12.98
2024-04-07,07:00,Skopje,0.29
2024-04-04,17:22,Podgorica,8.77
2024-04-06,21:33,Skopje,26.26
2024-04-05,08:15,Skopje,32.65
2024-04-04,15:44,Podgorica,10.48
2024-04-06,05:18,Pristina,20.38
2024-04-06,22:03,Sarajevo,7.24
2024-04-01,03:31,Sarajevo,10.2
2024-04-04,13:49,Skopje,27.72
2024-04-05,17:40,Tirana,7.48
2024-04-04,06:06,Skopje,13.66
2024-04-01,07:23,Podgorica,2.04
2024-04-05,08:06,Podgorica,20.86
2024-04-01,03:53,Tirana,8.4
2024-04-01,06:26,Podgorica,4.2
2024-04-07,12:16,Podgorica,12.24
2024-04-06,20:32,Skopje,38.21
2024-04-04,09:41,Sarajevo,1.01
2024-04-02,22:19,Pristina,37.43
2024-04-07,20:03,Pristina,30.43
2024-04-05,22:18,Skopje,21.13
2024-04-01,09:54,Tirana,19.35
2024-04-02,00:56,Skopje,25.52
2024-04-07,19:13,Sarajevo,0.17
2024-04-01,01:34,Skopje,70.0
2024-04-01,17:26,Pristina,4.39
2024-04-04,02:36,Podgorica,11.83
2024-04-01,19:03,Skopje,8.29
2024-04-02,08:26,Podgorica,27.45
2024-04-04,17:40,Tirana,10.06
2024-04-01,22:00,Sarajevo,7.63
2024-04-03,12:07,Skopje,25.95
2024-04-05,04:42,Tirana,38.96
2024-04-03,16:11,Skopje,11.33
2024-04-02,06:24,Podgorica,42.69
2024-04-07,03:02,Pristina,13.54
2024-04-06,03:38,Tirana,0.12
2024-04-06,10:03,Pristina,14.81
2024-04-05,22:41,Sarajevo,49.43
2024-04-04,03:43,Tirana,10.27
2024-04-03,09:55,Sarajevo,34.65
2024-04-04,13:53,Skopje,48.2
2024-04-07,06:47,Tirana,26.72
2024-04-02,20:08,Sarajevo,21.29
2024-04-02,17:21,Skopje,2.87
2024-04-03,13:24,Tirana,8.45
2024-04-06,08:27,Tirana,5.5
2024-04-04,08:30,Sarajevo,2.31
2024-04-03,14:55,Tirana,14.8
2024-04-01,00:16,Skopje,17.25
2024-04-02,01:45,Skopje,3.58
2024-04-03,20:09,Sarajevo,26.58
2024-04-03,06:00,Skopje,8.51
2024-04-01,06:11,Podgorica,7.84
2024-04-06,19:07,Sarajevo,5.66
2024-04-04,09:18,Podgorica,8.11
2024-04-06,18:28,Skopje,12.9
